Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Luka Dončić,26.0,LAL,PG,64.0,64.0,35.8,10.8,22.8,0.476,4.0,10.8,0.366,6.9,11.9,0.575,0.563,7.9,10.1,0.78,0.6,7.1,7.7,8.3,1.6,0.5,4.0,2.4,33.5,AS
2.0,Shai Gilgeous-Alexander,27.0,OKC,PG,67.0,67.0,33.3,10.8,19.5,0.554,1.7,4.4,0.387,9.1,15.1,0.602,0.597,8.1,9.1,0.881,0.6,3.8,4.3,6.5,1.4,0.8,2.2,2.1,31.3,AS
3.0,Anthony Edwards,24.0,MIN,SG,60.0,59.0,35.2,9.9,20.3,0.489,3.4,8.5,0.398,6.6,11.8,0.554,0.572,5.7,7.2,0.796,0.6,4.4,5.0,3.7,1.4,0.8,2.8,1.9,28.9,AS
4.0,Jaylen Brown,29.0,BOS,SF,70.0,70.0,34.5,10.4,21.9,0.476,2.0,5.7,0.344,8.4,16.1,0.523,0.521,6.0,7.6,0.796,1.2,5.8,7.0,5.2,1.0,0.4,3.6,2.7,28.8,AS
5.0,Tyrese Maxey,25.0,PHI,PG,67.0,67.0,38.2,9.9,21.5,0.463,3.2,8.6,0.369,6.8,12.9,0.524,0.536,5.4,6.0,0.891,0.3,3.8,4.1,6.7,1.9,0.8,2.5,2.2,28.4,AS
6.0,Kawhi Leonard,34.0,LAC,SF,63.0,63.0,32.0,9.8,19.4,0.506,2.7,6.9,0.389,7.1,12.5,0.571,0.575,5.8,6.5,0.895,1.1,5.2,6.3,3.6,1.9,0.4,2.0,1.2,28.1,AS
7.0,Nikola Jokić,30.0,DEN,C,63.0,63.0,35.2,10.0,17.7,0.568,1.8,4.6,0.38,8.3,13.0,0.635,0.618,6.1,7.4,0.829,2.9,10.0,12.9,10.9,1.4,0.8,3.8,2.7,28.0,AS
8.0,Donovan Mitchell,29.0,CLE,SG,69.0,69.0,33.4,9.7,20.1,0.481,3.2,8.9,0.364,6.4,11.2,0.574,0.562,5.3,6.1,0.863,0.7,3.8,4.5,5.7,1.5,0.3,2.8,2.3,27.8,AS
9.0,Giannis Antetokounmpo,31.0,MIL,PF,36.0,36.0,28.9,10.4,16.6,0.624,0.4,1.3,0.333,9.9,15.4,0.647,0.636,6.4,9.9,0.65,2.7,7.1,9.8,5.4,0.9,0.7,3.2,2.4,27.6,AS
10.0,Stephen Curry,37.0,GSW,PG,41.0,39.0,31.0,8.9,19.0,0.468,4.5,11.4,0.392,4.4,7.5,0.584,0.587,4.8,5.1,0.929,0.4,3.1,3.5,4.8,1.1,0.4,2.8,1.8,27.0,AS
11.0,Joel Embiid,31.0,PHI,C,38.0,38.0,31.6,9.0,18.3,0.489,1.4,4.2,0.333,7.6,14.2,0.535,0.527,7.5,8.8,0.854,2.0,5.7,7.7,3.9,0.6,1.2,2.9,2.2,26.9,
12.0,Lauri Markkanen,28.0,UTA,PF,42.0,42.0,34.4,9.1,19.2,0.477,2.7,7.7,0.355,6.4,11.5,0.559,0.548,5.7,6.4,0.896,2.0,4.9,6.9,2.1,1.0,0.5,1.5,1.8,26.7,
13.0,Jalen Brunson,29.0,NYK,PG,72.0,72.0,35.0,9.3,20.0,0.464,2.7,7.2,0.37,6.6,12.8,0.516,0.53,4.8,5.8,0.841,0.4,2.9,3.4,6.8,0.8,0.1,2.4,2.3,26.0,AS
14.0,Devin Booker,29.0,PHO,SG,63.0,63.0,33.5,8.5,18.6,0.455,1.9,5.8,0.33,6.6,12.8,0.512,0.506,7.1,8.1,0.871,0.7,3.1,3.9,6.0,0.8,0.3,3.1,2.6,25.9,AS
15.0,Kevin Durant,37.0,HOU,SF,76.0,76.0,36.4,9.1,17.6,0.517,2.4,5.8,0.413,6.7,11.8,0.569,0.585,5.2,5.9,0.878,0.5,4.9,5.4,4.7,0.8,0.9,3.2,1.8,25.8,AS
16.0,Jamal Murray,28.0,DEN,PG,74.0,74.0,35.4,8.8,18.1,0.483,3.2,7.5,0.434,5.5,10.7,0.518,0.573,4.6,5.2,0.886,0.4,3.9,4.4,7.2,0.9,0.4,2.3,1.8,25.4,AS
17.0,Victor Wembanyama,22.0,SAS,C,63.0,54.0,29.2,8.6,16.8,0.51,1.9,5.4,0.35,6.7,11.3,0.587,0.567,5.7,7.0,0.825,2.0,9.5,11.5,3.1,1.0,3.1,2.4,2.5,24.8,AS
18.0,Cade Cunningham,24.0,DET,PG,61.0,61.0,34.4,8.7,18.9,0.461,2.0,5.8,0.346,6.7,13.1,0.513,0.515,5.1,6.2,0.814,0.9,4.7,5.6,9.9,1.5,0.9,3.7,3.1,24.5,AS
19.0,Michael Porter Jr.,27.0,BRK,SF,52.0,52.0,32.5,8.5,18.4,0.463,3.4,9.3,0.363,5.2,9.1,0.567,0.555,3.8,4.4,0.859,1.3,5.7,7.1,3.0,1.1,0.3,2.3,2.2,24.2,
20.0,Deni Avdija,25.0,POR,SF,63.0,63.0,33.2,7.3,16.0,0.457,1.9,6.0,0.315,5.4,10.0,0.541,0.515,7.5,9.4,0.802,1.1,5.8,7.0,6.7,0.8,0.6,3.8,2.6,24.0,AS
21.0,Pascal Siakam,31.0,IND,PF,62.0,62.0,33.2,9.0,18.6,0.484,1.7,4.7,0.358,7.3,13.9,0.527,0.529,4.2,6.1,0.693,1.4,5.2,6.6,3.8,1.1,0.4,2.2,2.4,24.0,AS
22.0,James Harden,36.0,2TM,PG,68.0,68.0,35.0,7.0,16.0,0.437,3.1,8.2,0.375,3.9,7.8,0.502,0.533,6.6,7.5,0.881,0.6,4.3,4.9,8.1,1.1,0.4,3.5,2.0,23.7,
22.0,James Harden,36.0,LAC,PG,44.0,44.0,35.4,7.3,17.5,0.419,3.1,8.8,0.347,4.3,8.7,0.492,0.506,7.7,8.5,0.901,0.6,4.2,4.8,8.1,1.3,0.4,3.7,1.9,25.4,
22.0,James Harden,36.0,CLE,PG,24.0,24.0,34.2,6.3,13.2,0.481,3.1,7.0,0.44,3.3,6.2,0.527,0.598,4.8,5.8,0.827,0.5,4.5,5.0,7.9,0.8,0.5,3.2,2.1,20.5,
23.0,Keyonte George,22.0,UTA,PG,54.0,54.0,33.1,7.4,16.3,0.456,2.5,6.7,0.371,5.0,9.6,0.515,0.532,6.2,7.0,0.892,0.4,3.3,3.7,6.1,1.1,0.3,3.1,2.2,23.6,
24.0,Austin Reaves,27.0,LAL,SG,51.0,45.0,34.5,7.3,14.9,0.49,2.3,6.4,0.36,5.0,8.5,0.588,0.567,6.3,7.3,0.871,0.6,4.1,4.7,5.5,1.1,0.4,3.0,2.2,23.3,
25.0,Jalen Johnson,24.0,ATL,SF,70.0,70.0,35.3,8.4,17.1,0.492,1.7,4.8,0.354,6.7,12.4,0.544,0.541,4.2,5.3,0.786,1.4,8.9,10.3,8.0,1.3,0.4,3.4,2.0,22.7,AS
26.0,Paolo Banchero,23.0,ORL,PF,69.0,69.0,34.9,7.4,16.1,0.459,1.2,3.8,0.309,6.2,12.2,0.506,0.496,6.4,8.2,0.778,1.2,7.2,8.4,5.1,0.7,0.6,3.0,2.0,22.3,
27.0,Norman Powell,32.0,MIA,SG,56.0,52.0,29.9,7.3,15.6,0.471,2.7,7.1,0.383,4.6,8.4,0.545,0.558,4.5,5.5,0.827,0.4,3.2,3.6,2.5,1.1,0.3,1.9,2.2,21.9,AS
28.0,Jayson Tatum,27.0,BOS,PF,15.0,15.0,32.1,7.4,17.7,0.419,3.0,8.9,0.338,4.4,8.8,0.5,0.504,3.8,4.6,0.826,0.5,9.3,9.8,5.1,1.4,0.1,2.2,1.7,21.6,
29.0,Trey Murphy III,25.0,NOP,SF,66.0,66.0,35.5,7.5,15.9,0.47,3.2,8.6,0.379,4.2,7.3,0.577,0.572,3.3,3.7,0.886,1.0,4.8,5.7,3.8,1.5,0.4,1.8,2.1,21.5,
30.0,Shaedon Sharpe,22.0,POR,SG,48.0,42.0,30.0,8.0,17.6,0.456,2.1,6.2,0.34,5.9,11.5,0.518,0.515,3.2,4.0,0.784,1.0,3.4,4.4,2.6,1.4,0.1,3.0,2.0,21.4,
31.0,Brandon Ingram,28.0,TOR,SF,74.0,74.0,33.8,7.9,16.8,0.473,1.8,4.6,0.379,6.2,12.1,0.508,0.525,3.7,4.5,0.823,0.8,4.7,5.5,3.6,0.8,0.7,2.5,2.0,21.3,AS
32.0,Cooper Flagg,19.0,DAL,SF,67.0,67.0,33.9,8.0,17.1,0.471,1.0,3.5,0.297,7.0,13.6,0.515,0.501,4.1,5.0,0.823,1.2,5.4,6.6,4.5,1.2,0.9,2.3,2.1,21.2,
33.0,Tyler Herro,26.0,MIA,SG,31.0,26.0,31.7,7.7,15.9,0.484,2.6,6.8,0.379,5.1,9.1,0.562,0.565,3.2,3.5,0.917,0.5,4.2,4.6,4.0,0.7,0.4,1.9,1.8,21.2,
34.0,Julius Randle,31.0,MIN,PF,79.0,79.0,33.0,7.3,15.3,0.481,1.4,4.4,0.315,6.0,10.9,0.547,0.526,5.0,6.3,0.802,1.7,5.1,6.7,5.0,1.1,0.2,2.7,2.8,21.1,
35.0,Zion Williamson,25.0,NOP,PF,62.0,55.0,29.7,7.8,13.0,0.6,0.0,0.1,0.25,7.8,13.0,0.601,0.6,5.4,7.5,0.716,2.0,3.7,5.7,3.2,1.0,0.5,2.0,2.3,21.0,
36.0,Nickeil Alexander-Walker,27.0,ATL,SG,76.0,69.0,33.3,7.0,15.3,0.457,3.2,8.1,0.399,3.8,7.3,0.521,0.561,3.6,4.0,0.902,0.7,2.8,3.5,3.7,1.3,0.5,2.1,2.2,20.8,
37.0,LeBron James,41.0,LAL,SF,57.0,57.0,33.5,7.8,15.3,0.512,1.3,4.1,0.309,6.6,11.2,0.586,0.553,3.9,5.2,0.738,0.8,5.3,6.1,7.1,1.1,0.6,3.0,1.4,20.8,AS
38.0,Desmond Bane,27.0,ORL,SG,79.0,79.0,34.1,7.2,14.9,0.485,2.1,5.3,0.394,5.2,9.6,0.535,0.555,3.9,4.3,0.909,1.2,3.0,4.2,4.1,1.0,0.5,2.0,3.1,20.5,
39.0,Alperen Şengün,23.0,HOU,C,70.0,70.0,33.4,8.1,15.7,0.519,0.6,1.9,0.308,7.6,13.8,0.548,0.537,3.7,5.3,0.69,3.0,5.9,8.9,6.2,1.2,1.1,3.2,3.3,20.5,AS
40.0,Franz Wagner,24.0,ORL,SF,31.0,29.0,30.6,7.2,14.9,0.479,1.4,4.0,0.336,5.8,10.9,0.533,0.525,4.9,5.9,0.825,1.3,4.2,5.5,3.4,1.0,0.3,1.7,2.2,20.5,
41.0,Anthony Davis,32.0,DAL,PF,20.0,20.0,31.3,8.5,16.7,0.506,0.5,1.9,0.27,8.0,14.9,0.535,0.521,3.0,4.1,0.728,3.1,8.0,11.1,2.8,1.1,1.7,2.1,2.1,20.4,
42.0,Dillon Brooks,30.0,PHO,SF,54.0,54.0,30.5,7.4,17.1,0.434,2.3,6.7,0.342,5.1,10.4,0.494,0.501,3.1,3.6,0.856,0.7,2.9,3.6,1.8,1.0,0.2,1.8,3.3,20.2,
43.0,Brandon Miller,23.0,CHO,SF,63.0,63.0,30.3,7.0,16.1,0.435,3.2,8.2,0.385,3.8,7.9,0.487,0.533,3.0,3.4,0.893,1.1,3.9,5.0,3.4,1.0,0.7,2.5,2.7,20.2,
44.0,Karl-Anthony Towns,30.0,NYK,C,73.0,73.0,31.0,6.9,13.8,0.499,1.5,4.1,0.37,5.4,9.7,0.554,0.554,4.8,5.6,0.855,3.1,8.7,11.9,3.0,0.9,0.5,2.5,3.4,20.1,AS
45.0,Bam Adebayo,28.0,MIA,C,70.0,70.0,32.3,6.8,15.7,0.436,1.7,5.5,0.313,5.1,10.2,0.502,0.491,4.6,5.9,0.779,2.0,8.0,10.0,3.0,1.2,0.6,1.7,1.7,20.0,
46.0,LaMelo Ball,24.0,CHO,PG,70.0,67.0,27.9,7.0,17.2,0.408,3.7,10.1,0.369,3.3,7.1,0.465,0.517,2.2,2.5,0.895,0.9,3.9,4.8,7.1,1.2,0.2,2.8,2.7,20.0,
47.0,Jimmy Butler,36.0,GSW,SF,38.0,38.0,31.1,6.3,12.2,0.519,0.8,2.2,0.376,5.5,9.9,0.552,0.554,6.5,7.6,0.864,2.3,3.2,5.6,4.9,1.4,0.2,1.6,1.2,20.0,
48.0,Ty Jerome,28.0,MEM,SG,15.0,15.0,22.6,6.8,14.3,0.474,2.8,6.7,0.42,4.0,7.7,0.522,0.572,3.3,3.7,0.875,0.7,2.1,2.8,5.7,1.1,0.3,1.8,2.1,19.7,
49.0,Jalen Duren,22.0,DET,C,68.0,68.0,28.3,7.4,11.5,0.646,0.0,0.0,,7.4,11.5,0.646,0.646,4.6,6.2,0.745,3.8,6.8,10.6,1.9,0.8,0.9,1.9,2.8,19.5,AS
50.0,Ja Morant,26.0,MEM,PG,20.0,20.0,28.5,6.6,16.1,0.41,1.0,4.3,0.235,5.6,11.9,0.473,0.441,5.3,5.9,0.897,0.4,2.9,3.3,8.1,1.0,0.3,3.6,2.0,19.5,
51.0,Jaren Jackson Jr.,26.0,2TM,C,48.0,48.0,30.3,7.1,15.0,0.476,1.8,4.9,0.357,5.4,10.1,0.533,0.534,3.4,4.2,0.803,0.9,4.8,5.7,2.0,1.1,1.4,2.2,3.7,19.4,
51.0,Jaren Jackson Jr.,26.0,MEM,C,45.0,45.0,30.7,7.1,14.9,0.475,1.8,4.9,0.359,5.3,10.0,0.531,0.534,3.3,4.2,0.797,0.9,4.8,5.8,1.9,1.0,1.5,2.2,3.8,19.2,
51.0,Jaren Jackson Jr.,26.0,UTA,C,3.0,3.0,24.0,8.0,16.3,0.49,1.7,5.0,0.333,6.3,11.3,0.559,0.541,4.7,5.3,0.875,0.3,4.0,4.3,2.7,2.0,0.3,2.3,3.0,22.3,
52.0,Zach LaVine,30.0,SAC,SG,39.0,37.0,31.4,6.7,14.0,0.479,2.5,6.5,0.39,4.2,7.5,0.556,0.569,3.2,3.6,0.88,0.2,2.6,2.8,2.3,0.7,0.3,1.9,2.1,19.2,
53.0,RJ Barrett,25.0,TOR,SF,55.0,55.0,30.2,7.0,14.3,0.491,1.7,5.0,0.341,5.3,9.3,0.571,0.55,3.4,4.7,0.712,1.0,4.3,5.3,3.3,0.7,0.3,1.8,2.5,19.1,
54.0,Darius Garland,26.0,2TM,PG,43.0,41.0,29.7,6.9,14.9,0.466,2.8,6.9,0.403,4.2,8.0,0.52,0.559,2.3,2.7,0.853,0.4,2.0,2.3,6.7,0.9,0.2,2.9,1.8,18.9,
54.0,Darius Garland,26.0,CLE,PG,26.0,26.0,30.5,6.5,14.5,0.451,2.3,6.3,0.36,4.3,8.2,0.521,0.529,2.6,3.0,0.861,0.5,2.0,2.4,6.9,0.8,0.1,2.8,1.8,18.0,
54.0,Darius Garland,26.0,LAC,PG,17.0,15.0,28.5,7.5,15.4,0.489,3.5,7.7,0.458,4.0,7.7,0.519,0.603,1.8,2.2,0.838,0.3,1.9,2.2,6.4,1.1,0.3,3.1,1.8,20.4,
55.0,CJ McCollum,34.0,2TM,PG,74.0,58.0,29.8,6.9,15.2,0.453,2.5,6.7,0.371,4.4,8.4,0.518,0.535,2.5,3.2,0.774,0.8,2.5,3.3,3.9,0.8,0.4,1.8,1.9,18.7,
55.0,CJ McCollum,34.0,WAS,SG,35.0,35.0,30.9,6.9,15.1,0.454,2.7,7.0,0.393,4.1,8.1,0.505,0.544,2.3,2.9,0.804,0.7,2.9,3.5,3.6,0.7,0.3,1.7,2.1,18.8,
55.0,CJ McCollum,34.0,ATL,PG,39.0,23.0,28.8,6.9,15.2,0.452,2.3,6.5,0.349,4.6,8.7,0.53,0.527,2.6,3.4,0.752,0.9,2.1,3.1,4.1,0.9,0.6,1.9,1.7,18.6,
56.0,Kon Knueppel,20.0,CHO,SF,79.0,78.0,31.5,6.4,13.4,0.478,3.4,7.9,0.429,3.0,5.5,0.548,0.605,2.5,2.8,0.862,1.2,4.1,5.3,3.4,0.7,0.2,2.0,2.1,18.7,
57.0,Jerami Grant,31.0,POR,PF,57.0,38.0,29.7,5.8,12.8,0.453,2.4,6.1,0.389,3.4,6.7,0.513,0.547,4.6,5.6,0.814,1.0,2.5,3.5,2.1,0.7,0.6,2.1,2.5,18.6,
58.0,DeMar DeRozan,36.0,SAC,PF,77.0,77.0,31.2,6.5,13.1,0.497,0.6,1.9,0.32,5.9,11.1,0.527,0.52,4.9,5.6,0.868,0.5,2.5,2.9,4.1,1.0,0.3,1.2,1.9,18.4,
59.0,De'Aaron Fox,28.0,SAS,PG,69.0,69.0,31.0,7.0,14.4,0.488,1.8,5.4,0.329,5.2,9.0,0.583,0.549,2.6,3.4,0.755,0.6,3.1,3.7,6.1,1.2,0.3,2.3,2.3,18.4,AS
60.0,Jalen Green,23.0,PHO,SG,31.0,26.0,26.6,7.0,16.5,0.424,2.3,7.3,0.314,4.7,9.2,0.511,0.493,2.1,2.8,0.747,0.5,3.2,3.7,2.9,1.1,0.3,2.3,1.4,18.3,
61.0,Scottie Barnes,24.0,TOR,PF,77.0,77.0,33.6,7.2,14.2,0.504,0.9,2.9,0.299,6.3,11.3,0.556,0.534,3.0,3.7,0.813,1.9,5.6,7.5,5.9,1.5,1.5,2.7,2.7,18.2,AS
62.0,Evan Mobley,24.0,CLE,PF,63.0,61.0,32.0,7.2,13.2,0.548,1.0,3.3,0.301,6.3,9.9,0.629,0.585,2.8,4.6,0.606,2.4,6.5,8.9,3.7,0.8,1.7,1.9,2.5,18.2,
63.0,Bennedict Mathurin,23.0,2TM,SF,51.0,25.0,30.6,5.5,12.7,0.432,1.4,4.5,0.319,4.1,8.3,0.494,0.488,5.6,6.4,0.871,1.0,4.5,5.5,2.3,0.8,0.2,2.2,2.6,18.0,
63.0,Bennedict Mathurin,23.0,IND,SF,28.0,24.0,31.8,5.5,12.8,0.433,2.1,5.6,0.372,3.5,7.2,0.48,0.514,4.6,5.2,0.884,0.8,4.6,5.4,2.3,0.6,0.1,2.3,2.7,17.8,
63.0,Bennedict Mathurin,23.0,LAC,SF,23.0,1.0,29.0,5.5,12.7,0.432,0.7,3.2,0.205,4.8,9.5,0.507,0.457,6.7,7.8,0.861,1.3,4.4,5.7,2.4,1.1,0.3,2.2,2.5,18.3,
64.0,Amen Thompson,23.0,HOU,PG,77.0,77.0,37.3,6.9,13.1,0.529,0.3,1.5,0.221,6.6,11.6,0.568,0.541,3.8,4.9,0.779,3.0,4.8,7.8,5.3,1.5,0.6,2.4,2.2,18.0,
65.0,Trae Young,27.0,2TM,PG,15.0,15.0,25.6,5.4,11.8,0.458,1.8,5.3,0.338,3.6,6.5,0.557,0.534,5.3,6.5,0.825,0.3,1.7,2.0,8.0,0.9,0.1,2.6,2.2,17.9,
65.0,Trae Young,27.0,ATL,PG,10.0,10.0,28.0,5.6,13.5,0.415,1.8,5.9,0.305,3.8,7.6,0.5,0.481,6.3,7.3,0.863,0.0,1.5,1.5,8.9,1.0,0.1,2.6,2.0,19.3,
65.0,Trae Young,27.0,WAS,PG,5.0,5.0,20.8,5.0,8.4,0.595,1.8,4.2,0.429,3.2,4.2,0.762,0.702,3.4,4.8,0.708,0.8,2.2,3.0,6.2,0.6,0.2,2.6,2.6,15.2,
66.0,Saddiq Bey,26.0,NOP,SF,72.0,64.0,31.2,6.1,13.4,0.451,2.1,5.7,0.367,4.0,7.7,0.514,0.529,3.4,4.1,0.841,1.7,3.9,5.6,2.5,0.9,0.1,0.9,1.3,17.7,
67.0,Paul George,35.0,PHI,PF,34.0,34.0,31.1,6.2,14.1,0.438,2.8,7.0,0.405,3.4,7.1,0.471,0.539,2.5,3.1,0.827,0.6,4.8,5.4,3.8,1.8,0.5,1.7,2.4,17.7,
68.0,Coby White,25.0,2TM,SG,48.0,26.0,25.4,5.6,12.6,0.444,2.3,6.4,0.356,3.3,6.2,0.535,0.535,4.0,4.8,0.823,0.4,3.1,3.5,4.1,0.5,0.1,2.6,2.3,17.5,
68.0,Coby White,25.0,CHI,SG,29.0,26.0,29.1,5.9,13.6,0.438,2.5,7.2,0.346,3.4,6.4,0.541,0.529,4.3,5.3,0.805,0.2,3.5,3.7,4.7,0.7,0.1,3.0,2.4,18.6,
68.0,Coby White,25.0,CHO,SG,19.0,0.0,19.7,5.1,11.2,0.455,2.0,5.3,0.376,3.1,5.9,0.527,0.545,3.5,4.1,0.857,0.5,2.6,3.1,3.2,0.3,0.2,1.9,1.9,15.7,
69.0,Kevin Porter Jr.,25.0,MIL,PG,38.0,36.0,33.2,6.3,13.5,0.465,1.2,3.8,0.322,5.1,9.8,0.52,0.51,3.6,4.1,0.878,0.9,4.3,5.2,7.4,2.2,0.5,2.9,2.3,17.4,
70.0,Miles Bridges,27.0,CHO,PF,75.0,75.0,31.2,6.3,13.7,0.461,2.0,5.9,0.335,4.3,7.8,0.554,0.532,2.7,3.3,0.826,1.0,4.9,5.9,3.2,0.6,0.4,1.4,1.7,17.3,
71.0,Ryan Rollins,23.0,MIL,PG,73.0,66.0,32.1,6.5,13.8,0.473,2.5,6.1,0.409,4.0,7.7,0.523,0.563,1.6,2.1,0.788,0.7,3.9,4.6,5.6,1.5,0.4,2.7,2.6,17.2,
72.0,Kristaps Porziņģis,30.0,2TM,C,30.0,21.0,24.0,5.5,12.3,0.451,1.8,5.1,0.346,3.8,7.2,0.526,0.523,4.2,5.0,0.839,1.2,3.8,5.1,2.6,0.6,1.2,1.2,2.9,17.0,
72.0,Kristaps Porziņģis,30.0,ATL,C,17.0,12.0,24.3,5.6,12.4,0.457,1.8,5.1,0.36,3.8,7.3,0.524,0.531,4.0,4.8,0.84,1.2,3.9,5.1,2.7,0.5,1.3,0.9,3.2,17.1,
72.0,Kristaps Porziņģis,30.0,GSW,C,13.0,9.0,23.5,5.4,12.2,0.443,1.7,5.2,0.328,3.7,7.0,0.527,0.513,4.4,5.2,0.838,1.2,3.8,5.0,2.5,0.6,1.2,1.6,2.5,16.8,
73.0,OG Anunoby,28.0,NYK,PF,65.0,65.0,33.4,5.9,12.2,0.486,2.4,6.1,0.388,3.5,6.0,0.585,0.584,2.8,3.4,0.826,1.3,4.0,5.3,2.2,1.6,0.7,1.9,2.4,17.0,
74.0,Josh Giddey,23.0,CHI,PG,54.0,51.0,32.1,5.9,13.3,0.448,1.9,5.2,0.364,4.0,8.0,0.502,0.52,3.2,4.2,0.763,1.2,7.1,8.3,9.1,1.0,0.5,3.6,1.7,17.0,
75.0,Jalen Williams,24.0,OKC,SG,32.0,32.0,28.3,6.5,13.6,0.482,0.7,2.4,0.303,5.8,11.2,0.52,0.508,3.3,3.9,0.832,0.8,3.8,4.6,5.5,1.2,0.3,1.9,1.9,17.0,
76.0,Chet Holmgren,23.0,OKC,PF,68.0,68.0,28.9,6.2,11.3,0.554,1.3,3.5,0.356,5.0,7.8,0.643,0.609,3.2,4.0,0.796,1.9,7.0,8.8,1.6,0.6,1.9,1.5,2.3,16.9,AS
77.0,Andrew Nembhard,26.0,IND,PG,57.0,57.0,31.3,5.8,13.2,0.442,1.9,5.2,0.361,4.0,8.0,0.495,0.513,3.4,4.1,0.825,0.4,2.4,2.8,7.7,0.9,0.1,2.4,2.2,16.9,
78.0,Payton Pritchard,28.0,BOS,PG,77.0,50.0,32.3,6.4,13.7,0.463,2.6,7.1,0.374,3.7,6.6,0.557,0.559,1.5,1.7,0.888,0.9,3.1,4.0,5.1,0.7,0.1,1.4,1.5,16.9,
79.0,Stephon Castle,21.0,SAS,PG,67.0,66.0,30.0,5.7,12.0,0.473,1.2,3.6,0.328,4.5,8.4,0.535,0.522,4.2,5.7,0.737,1.4,3.8,5.2,7.4,1.1,0.3,3.2,3.3,16.8,
80.0,Grayson Allen,30.0,PHO,SG,50.0,26.0,29.1,5.3,13.2,0.405,3.2,9.0,0.351,2.2,4.2,0.519,0.524,2.8,3.3,0.855,0.7,2.3,3.0,3.9,1.4,0.3,1.6,2.3,16.7,
81.0,Dejounte Murray,29.0,NOP,PG,14.0,14.0,27.8,6.3,13.0,0.484,1.4,4.4,0.306,4.9,8.6,0.575,0.536,2.8,3.2,0.867,0.3,5.1,5.4,6.4,1.6,0.2,3.4,2.4,16.7,
82.0,Immanuel Quickley,26.0,TOR,PG,68.0,68.0,32.2,5.8,13.1,0.444,2.6,6.9,0.375,3.2,6.2,0.521,0.543,2.5,3.0,0.821,0.5,3.5,4.1,6.0,1.3,0.1,1.5,2.0,16.7,
83.0,Derrick White,31.0,BOS,SG,75.0,75.0,34.3,5.8,14.5,0.397,2.7,8.3,0.33,3.0,6.2,0.487,0.491,2.4,2.7,0.9,1.1,3.3,4.5,5.4,1.1,1.3,1.8,1.6,16.7,
84.0,Aaron Gordon,30.0,DEN,PF,35.0,32.0,28.1,5.6,11.2,0.5,1.7,4.4,0.394,3.9,6.8,0.57,0.578,3.5,4.6,0.764,1.5,4.5,5.9,2.6,0.6,0.3,1.1,1.7,16.5,
85.0,Jrue Holiday,35.0,POR,PG,50.0,48.0,29.3,6.1,13.4,0.455,2.7,6.9,0.39,3.4,6.5,0.525,0.555,1.6,1.9,0.83,1.3,3.2,4.5,6.2,1.1,0.1,2.7,1.4,16.4,
86.0,Matas Buzelis,21.0,CHI,PF,76.0,76.0,29.2,5.8,12.4,0.465,2.3,6.4,0.356,3.5,6.1,0.58,0.557,2.4,3.1,0.787,1.0,4.8,5.8,2.0,0.7,1.5,2.1,2.3,16.3,
87.0,Alex Sarr,20.0,WAS,C,48.0,48.0,27.2,6.6,13.7,0.482,1.0,3.1,0.333,5.5,10.5,0.526,0.52,2.1,3.0,0.692,2.2,5.2,7.4,2.7,0.8,2.0,1.7,2.2,16.3,
88.0,VJ Edgecombe,20.0,PHI,SG,72.0,72.0,34.9,6.0,13.7,0.438,2.0,5.6,0.357,4.0,8.1,0.495,0.512,2.0,2.4,0.827,1.6,3.9,5.6,4.0,1.4,0.5,1.8,2.9,16.0,
89.0,Domantas Sabonis,29.0,SAC,C,19.0,15.0,29.7,6.3,11.6,0.543,0.3,1.4,0.185,6.1,10.2,0.593,0.554,2.9,4.1,0.727,3.4,8.0,11.4,4.1,0.9,0.2,2.7,3.5,15.8,
90.0,Andrew Wiggins,30.0,MIA,SF,65.0,65.0,30.6,5.9,12.3,0.48,2.1,4.9,0.421,3.8,7.4,0.52,0.564,1.9,2.4,0.787,1.7,3.2,5.0,2.7,1.1,1.0,1.5,2.3,15.8,
91.0,Jabari Smith Jr.,22.0,HOU,PF,75.0,75.0,35.1,5.7,12.6,0.45,2.3,6.3,0.366,3.4,6.3,0.534,0.542,2.1,2.6,0.782,1.4,5.5,6.9,1.9,0.7,0.9,1.3,2.5,15.7,
92.0,Collin Sexton,27.0,2TM,SG,65.0,19.0,23.4,5.2,10.7,0.483,1.7,4.2,0.401,3.5,6.5,0.536,0.562,3.3,3.8,0.862,0.6,1.7,2.3,3.3,1.1,0.2,2.1,2.1,15.3,
92.0,Collin Sexton,27.0,CHO,SG,42.0,12.0,22.3,4.8,9.9,0.488,1.4,3.5,0.393,3.5,6.4,0.539,0.557,3.2,3.7,0.877,0.4,1.5,1.9,3.7,0.9,0.2,2.1,1.8,14.2,
92.0,Collin Sexton,27.0,CHI,SG,23.0,7.0,25.5,5.8,12.2,0.475,2.3,5.6,0.411,3.5,6.6,0.53,0.57,3.3,4.0,0.837,0.8,2.1,2.9,2.6,1.4,0.1,2.0,2.6,17.2,
93.0,Jarrett Allen,27.0,CLE,C,55.0,55.0,27.1,6.1,9.4,0.642,0.0,0.2,0.1,6.0,9.3,0.652,0.643,3.2,4.5,0.708,2.6,5.9,8.5,1.8,1.0,0.9,1.3,1.7,15.3,
