Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
375.0,Tyrese Proctor,21.0,CLE,PG,49.0,1.0,510.0,5.9,14.8,0.402,3.0,8.7,0.341,3.0,6.1,0.488,0.502,2.8,3.2,0.889,0.7,3.0,3.7,4.7,1.7,0.0,2.3,4.1,17.6,
376.0,Keaton Wallace,26.0,ATL,PG,52.0,2.0,504.0,4.7,11.3,0.418,2.6,6.7,0.394,2.1,4.6,0.453,0.535,0.6,1.0,0.643,0.2,3.5,3.7,6.3,1.7,0.4,1.9,3.2,12.7,
377.0,Terrence Shannon Jr.,25.0,MIN,SG,42.0,1.0,503.0,5.1,11.0,0.464,2.2,4.9,0.449,2.9,6.0,0.476,0.565,3.0,3.7,0.808,0.6,2.6,3.2,2.4,0.9,0.1,1.5,3.4,15.4,
378.0,D'Angelo Russell,29.0,DAL,PG,26.0,3.0,495.0,6.8,16.9,0.405,2.4,8.1,0.295,4.4,8.7,0.508,0.476,3.1,4.4,0.717,0.6,3.9,4.4,7.6,0.9,0.1,3.6,2.2,19.2,
379.0,Trayce Jackson-Davis,25.0,2TM,C,52.0,1.0,491.0,5.1,8.9,0.57,0.1,0.1,1.0,5.0,8.8,0.567,0.574,2.8,5.4,0.514,4.8,5.6,10.3,2.9,1.2,1.7,1.6,3.2,13.0,
379.0,Trayce Jackson-Davis,25.0,GSW,C,36.0,1.0,411.0,5.3,8.9,0.588,0.1,0.1,1.0,5.2,8.8,0.584,0.593,2.5,4.6,0.558,4.1,5.7,9.8,2.8,1.1,1.7,1.6,3.5,13.1,
379.0,Trayce Jackson-Davis,25.0,TOR,C,16.0,0.0,80.0,4.1,8.6,0.474,0.0,0.0,,4.1,8.6,0.474,0.474,4.1,9.9,0.409,8.1,5.0,13.1,3.2,1.8,1.8,1.8,1.8,12.2,
380.0,Moussa Cisse,23.0,DAL,C,37.0,1.0,489.0,4.4,7.4,0.6,0.0,0.0,,4.4,7.4,0.6,0.6,2.4,5.5,0.44,5.8,8.6,14.4,0.6,1.3,3.2,2.0,5.1,11.3,
381.0,Cam Christie,20.0,LAC,SG,55.0,0.0,480.0,4.0,10.4,0.381,0.9,3.7,0.245,3.1,6.8,0.456,0.424,2.8,3.7,0.76,1.4,4.4,5.9,2.3,1.2,0.2,1.6,1.4,11.7,
382.0,Taelon Peter,23.0,IND,SG,37.0,0.0,478.0,4.4,11.4,0.388,3.0,9.1,0.331,1.4,2.3,0.613,0.52,0.8,1.2,0.625,0.8,3.5,4.3,3.0,1.9,0.3,2.0,2.8,12.7,
383.0,Matisse Thybulle,28.0,POR,SG,29.0,0.0,473.0,4.3,9.9,0.431,2.7,6.8,0.4,1.5,3.0,0.5,0.569,1.6,1.9,0.84,1.3,3.1,4.4,2.1,4.6,1.2,2.1,3.2,12.9,
384.0,Jamal Cain,26.0,ORL,SF,39.0,1.0,470.0,5.7,11.6,0.49,2.1,5.5,0.389,3.5,6.1,0.582,0.583,2.8,3.4,0.841,2.1,3.8,5.8,2.2,0.8,0.3,1.5,4.0,16.3,
385.0,Ariel Hukporti,23.0,NYK,C,53.0,4.0,468.0,3.2,5.5,0.569,0.1,0.3,0.25,3.1,5.2,0.588,0.576,2.0,2.5,0.788,4.2,7.4,11.5,2.2,0.6,1.8,2.2,4.9,8.4,
386.0,Amir Coffey,28.0,2TM,SG,45.0,2.0,464.0,3.7,7.7,0.485,1.1,3.3,0.326,2.6,4.3,0.607,0.556,1.7,2.2,0.786,1.4,2.8,4.2,1.9,0.7,0.4,0.6,2.3,10.2,
386.0,Amir Coffey,28.0,MIL,SG,30.0,2.0,265.0,3.5,7.5,0.473,1.0,3.4,0.28,2.6,4.1,0.633,0.536,1.8,2.0,0.867,0.8,2.7,3.5,1.5,0.4,0.4,0.5,1.9,9.8,
386.0,Amir Coffey,28.0,PHO,SG,15.0,0.0,199.0,4.0,8.0,0.5,1.3,3.3,0.389,2.7,4.7,0.577,0.58,1.6,2.4,0.692,2.2,2.9,5.1,2.4,1.1,0.4,0.7,2.9,10.9,
387.0,Asa Newell,20.0,ATL,PF,43.0,1.0,461.0,6.6,12.2,0.538,2.2,5.6,0.389,4.4,6.6,0.667,0.628,1.1,2.0,0.56,3.1,3.5,6.6,1.9,1.2,1.1,1.6,4.9,16.4,
388.0,Marcus Sasser,25.0,DET,PG,37.0,5.0,449.0,5.5,13.9,0.393,3.4,8.3,0.417,2.0,5.6,0.357,0.517,1.2,1.4,0.833,0.6,2.6,3.1,6.0,1.6,0.3,2.5,3.2,15.6,
389.0,Jeremy Sochan,22.0,2TM,PF,43.0,0.0,449.0,4.8,9.6,0.5,0.7,3.1,0.231,4.1,6.5,0.63,0.538,1.4,1.9,0.708,2.7,5.4,8.1,2.8,1.4,0.6,1.7,4.7,11.7,
389.0,Jeremy Sochan,22.0,SAS,PF,28.0,0.0,358.0,4.7,10.0,0.475,0.9,3.5,0.257,3.8,6.4,0.594,0.52,1.1,1.6,0.688,2.6,4.7,7.3,2.8,1.0,0.5,1.8,5.0,11.5,
389.0,Jeremy Sochan,22.0,NYK,PF,15.0,0.0,91.0,5.1,8.3,0.619,0.0,1.6,0.0,5.1,6.7,0.765,0.619,2.4,3.2,0.75,3.2,7.9,11.1,2.8,2.8,0.8,1.2,3.2,12.7,
390.0,Maxi Kleber,34.0,LAL,PF,42.0,1.0,446.0,2.6,5.7,0.451,0.5,2.1,0.231,2.1,3.6,0.578,0.493,1.1,2.1,0.538,2.6,3.7,6.3,2.2,1.5,0.8,1.2,4.6,6.8,
391.0,Branden Carlson,26.0,OKC,C,41.0,3.0,446.0,7.1,13.4,0.53,2.1,6.1,0.342,5.0,7.3,0.689,0.608,1.1,1.9,0.583,2.3,6.9,9.2,2.3,0.5,1.8,1.2,2.9,17.4,
392.0,Bez Mbeng,22.0,UTA,SG,14.0,4.0,444.0,3.6,7.3,0.5,0.4,2.2,0.185,3.2,5.1,0.635,0.528,1.1,1.6,0.65,1.5,2.8,4.3,4.3,2.4,0.4,1.5,3.6,8.8,
393.0,Bogdan Bogdanović,33.0,LAC,SG,22.0,3.0,431.0,4.4,11.9,0.371,2.3,7.3,0.322,2.1,4.7,0.446,0.469,1.7,2.1,0.8,0.5,4.2,4.7,4.3,0.8,0.1,2.2,3.7,12.9,
394.0,Larry Nance Jr.,33.0,CLE,PF,34.0,2.0,429.0,4.0,9.9,0.407,1.7,5.0,0.333,2.3,4.9,0.483,0.492,0.4,0.9,0.455,2.3,5.0,7.3,2.6,1.8,0.4,1.7,4.4,10.2,
395.0,Tony Bradley,28.0,2TM,C,40.0,3.0,429.0,5.2,9.3,0.559,0.2,0.3,0.667,5.0,9.1,0.556,0.568,2.7,3.6,0.744,4.8,4.5,9.3,1.7,0.5,0.6,1.5,5.2,13.3,
395.0,Tony Bradley,28.0,IND,C,38.0,3.0,416.0,5.1,9.2,0.557,0.1,0.2,0.5,5.0,9.0,0.558,0.561,2.8,3.7,0.744,4.8,4.4,9.3,1.7,0.5,0.6,1.5,5.2,13.1,
395.0,Tony Bradley,28.0,ATL,C,2.0,0.0,13.0,8.3,13.8,0.6,2.8,2.8,1.0,5.5,11.1,0.5,0.7,0.0,0.0,,2.8,8.3,11.1,0.0,0.0,0.0,2.8,5.5,19.4,
396.0,AJ Johnson,21.0,2TM,SG,47.0,0.0,428.0,4.3,13.8,0.311,1.0,4.5,0.222,3.3,9.3,0.355,0.348,2.2,2.6,0.839,1.2,3.4,4.5,3.9,0.9,0.3,2.1,2.1,11.8,
396.0,AJ Johnson,21.0,WAS,SG,25.0,0.0,214.0,4.5,14.0,0.325,1.2,4.2,0.28,3.4,9.8,0.345,0.367,1.5,2.0,0.75,1.3,3.9,5.2,3.7,1.2,0.0,3.0,2.5,11.8,
396.0,AJ Johnson,21.0,DAL,SG,22.0,0.0,214.0,4.0,13.6,0.296,0.8,4.9,0.172,3.2,8.7,0.365,0.327,2.9,3.2,0.895,1.0,2.9,3.9,4.0,0.7,0.5,1.2,1.7,11.8,
397.0,Moritz Wagner,28.0,ORL,C,36.0,0.0,427.0,7.0,16.4,0.426,1.9,5.9,0.314,5.1,10.5,0.488,0.482,5.0,6.1,0.819,2.3,7.4,9.7,2.3,1.3,0.2,1.6,4.9,20.8,
398.0,Yanic Konan Niederhäuser,22.0,LAC,C,41.0,0.0,424.0,5.4,8.5,0.64,0.1,0.4,0.2,5.3,8.1,0.663,0.645,4.0,5.3,0.758,3.1,6.8,9.9,1.0,0.4,2.5,2.0,5.6,14.9,
399.0,Leaky Black,26.0,WAS,SF,14.0,9.0,424.0,3.4,8.5,0.4,1.6,4.5,0.358,1.8,4.0,0.447,0.495,0.6,0.7,0.875,1.3,5.0,6.3,1.8,1.4,0.7,1.2,3.4,9.0,
400.0,Oscar Tshiebwe,26.0,UTA,C,26.0,5.0,416.0,6.9,11.1,0.625,0.0,0.0,,6.9,11.1,0.625,0.625,1.9,3.5,0.537,5.9,8.1,14.0,2.5,1.4,0.4,1.6,3.3,15.8,
401.0,Doug McDermott,34.0,SAC,SF,28.0,0.0,414.0,4.5,11.7,0.388,4.0,10.3,0.387,0.5,1.3,0.4,0.56,0.6,0.6,1.0,0.6,2.3,3.0,1.9,0.4,0.3,1.1,2.1,13.7,
402.0,Obi Toppin,27.0,IND,PF,23.0,3.0,406.0,8.2,16.6,0.497,2.7,8.3,0.319,5.6,8.2,0.677,0.578,3.7,4.1,0.913,1.2,8.1,9.2,4.7,1.1,0.1,2.3,2.4,22.9,
403.0,Myron Gardner,24.0,MIA,SF,44.0,7.0,404.0,5.2,10.8,0.479,2.3,5.7,0.406,2.9,5.1,0.561,0.587,1.7,2.3,0.731,3.4,7.3,10.7,3.7,1.8,0.7,1.5,7.0,14.3,
404.0,Julian Phillips,22.0,2TM,SF,47.0,2.0,401.0,4.0,9.8,0.413,1.7,5.4,0.317,2.3,4.4,0.531,0.5,1.3,1.5,0.882,2.0,2.3,4.3,0.8,1.9,0.6,0.9,3.4,11.1,
404.0,Julian Phillips,22.0,CHI,SF,35.0,2.0,334.0,4.0,9.5,0.42,1.7,5.3,0.327,2.3,4.2,0.538,0.511,1.0,1.2,0.818,2.4,2.4,4.7,0.8,1.8,0.6,0.8,3.6,10.7,
404.0,Julian Phillips,22.0,MIN,SF,12.0,0.0,67.0,4.3,11.3,0.381,1.6,5.9,0.273,2.7,5.4,0.5,0.452,3.2,3.2,1.0,0.0,2.1,2.1,1.1,2.1,0.5,1.6,2.7,13.4,
405.0,Dejounte Murray,29.0,NOP,PG,14.0,14.0,389.0,8.1,16.8,0.484,1.8,5.7,0.306,6.4,11.1,0.575,0.536,3.6,4.2,0.867,0.4,6.6,6.9,8.2,2.1,0.3,4.3,3.1,21.7,
406.0,Trae Young,27.0,2TM,PG,15.0,15.0,384.0,7.6,16.6,0.458,2.5,7.5,0.338,5.1,9.1,0.557,0.534,7.5,9.1,0.825,0.4,2.4,2.8,11.3,1.2,0.2,3.7,3.1,25.2,
406.0,Trae Young,27.0,ATL,PG,10.0,10.0,280.0,7.2,17.4,0.415,2.3,7.6,0.305,4.9,9.8,0.5,0.481,8.1,9.4,0.863,0.0,1.9,1.9,11.4,1.3,0.1,3.3,2.6,24.8,
406.0,Trae Young,27.0,WAS,PG,5.0,5.0,104.0,8.7,14.5,0.595,3.1,7.3,0.429,5.5,7.3,0.762,0.702,5.9,8.3,0.708,1.4,3.8,5.2,10.7,1.0,0.3,4.5,4.5,26.3,
407.0,Julian Reese,22.0,WAS,PF,12.0,10.0,383.0,5.5,10.5,0.518,0.0,0.0,,5.5,10.5,0.518,0.518,2.3,3.8,0.6,5.0,7.6,12.6,2.3,1.4,0.8,3.0,3.9,13.2,
408.0,Khaman Maluach,19.0,PHO,C,45.0,1.0,382.0,4.5,8.5,0.533,0.3,1.5,0.188,4.2,7.0,0.608,0.55,2.1,2.9,0.71,4.0,7.3,11.2,0.6,0.4,2.9,2.3,3.8,11.4,
409.0,Killian Hayes,24.0,SAC,PG,22.0,3.0,380.0,3.7,12.3,0.3,1.5,5.9,0.258,2.2,6.4,0.338,0.362,2.3,2.5,0.923,0.4,4.5,4.9,7.4,1.8,0.4,2.6,3.1,11.2,
410.0,Jae'Sean Tate,30.0,HOU,SF,45.0,0.0,379.0,4.7,9.5,0.5,0.9,2.8,0.3,3.9,6.6,0.586,0.545,0.7,0.9,0.7,2.9,3.4,6.4,2.2,0.9,0.3,1.2,4.5,11.0,
411.0,Andre Jackson Jr.,24.0,MIL,SG,47.0,1.0,378.0,3.4,10.4,0.33,1.4,5.5,0.259,2.0,4.9,0.412,0.399,1.6,2.3,0.708,2.3,3.9,6.2,3.9,1.6,0.3,3.0,4.0,9.9,
412.0,Cameron Payne,31.0,PHI,PG,22.0,1.0,374.0,5.4,14.3,0.376,3.1,9.3,0.33,2.3,5.0,0.462,0.483,1.8,2.1,0.864,0.3,3.9,4.2,5.6,2.3,0.7,1.1,2.9,15.7,
413.0,Liam McNeeley,20.0,CHO,SF,30.0,0.0,363.0,3.8,9.3,0.404,2.4,6.0,0.4,1.4,3.4,0.412,0.532,3.2,3.9,0.821,1.3,5.9,7.1,2.3,0.5,0.3,1.3,3.6,13.1,
414.0,Jeremiah Robinson-Earl,25.0,2TM,PF,22.0,3.0,361.0,3.7,10.0,0.37,1.0,4.1,0.244,2.7,5.9,0.458,0.42,1.7,1.8,0.944,3.6,6.7,10.3,1.5,0.9,0.1,1.2,2.6,10.1,
414.0,Jeremiah Robinson-Earl,25.0,IND,PF,17.0,3.0,300.0,3.5,10.0,0.349,1.0,4.0,0.242,2.5,6.0,0.42,0.398,1.6,1.7,0.929,3.8,6.7,10.6,1.4,0.8,0.1,1.2,2.8,9.5,
414.0,Jeremiah Robinson-Earl,25.0,DAL,PF,5.0,0.0,61.0,4.7,10.0,0.471,1.2,4.7,0.25,3.5,5.3,0.667,0.529,2.4,2.4,1.0,2.4,6.5,8.9,1.8,1.2,0.0,1.2,1.8,13.0,
415.0,Kelly Olynyk,34.0,SAS,C,42.0,0.0,360.0,4.7,9.6,0.49,1.2,4.7,0.255,3.5,4.9,0.714,0.552,2.7,3.8,0.711,2.4,5.2,7.6,4.9,1.5,0.3,2.4,3.9,13.3,
416.0,Blake Wesley,22.0,POR,SG,30.0,0.0,359.0,5.6,12.4,0.452,1.0,3.6,0.278,4.6,8.8,0.523,0.492,2.6,4.7,0.553,0.8,3.1,3.9,6.2,1.6,0.5,3.1,3.3,14.8,
417.0,Bronny James,21.0,LAL,SG,41.0,1.0,357.0,4.3,10.9,0.398,1.9,5.3,0.358,2.4,5.5,0.436,0.486,0.6,0.7,0.857,0.5,1.7,2.2,4.7,1.8,0.4,2.5,2.7,11.2,
418.0,Nick Smith Jr.,21.0,LAL,SG,29.0,1.0,357.0,6.6,15.1,0.433,3.2,8.1,0.4,3.3,7.1,0.471,0.54,1.1,1.5,0.733,0.3,2.0,2.3,3.0,0.9,0.2,2.0,2.8,17.4,
419.0,Kennedy Chandler,23.0,UTA,PG,11.0,2.0,355.0,6.2,13.9,0.445,1.5,3.9,0.395,4.7,10.0,0.465,0.5,2.8,4.4,0.651,0.6,3.1,3.8,7.5,1.1,0.2,2.3,2.3,16.7,
420.0,Cam Whitmore,21.0,WAS,SF,21.0,0.0,354.0,7.8,17.2,0.456,1.6,5.7,0.286,6.2,11.5,0.54,0.503,2.3,3.2,0.742,1.9,4.0,5.9,1.5,1.5,0.8,1.8,2.5,19.6,
421.0,Isaiah Livers,27.0,PHO,PF,36.0,0.0,347.0,2.3,6.6,0.344,1.2,4.1,0.3,1.0,2.5,0.417,0.438,0.9,1.2,0.75,2.0,4.4,6.3,2.2,1.3,0.8,1.2,2.9,6.7,
422.0,Tyson Etienne,26.0,BRK,PG,23.0,2.0,343.0,5.5,13.5,0.403,4.3,10.3,0.418,1.2,3.3,0.355,0.562,2.5,2.9,0.857,0.5,2.2,2.7,3.8,0.9,0.0,1.6,4.7,17.7,
423.0,Ty Jerome,28.0,MEM,SG,15.0,15.0,339.0,10.8,22.8,0.474,4.5,10.6,0.42,6.4,12.2,0.522,0.572,5.2,5.9,0.875,1.2,3.3,4.5,9.0,1.7,0.4,2.9,3.3,31.3,
424.0,Christian Koloko,25.0,3TM,C,26.0,4.0,336.0,3.2,7.4,0.435,0.1,0.7,0.143,3.1,6.6,0.468,0.442,0.9,1.2,0.727,3.0,4.8,7.8,1.8,1.5,2.4,1.4,4.7,7.4,
424.0,Christian Koloko,25.0,LAL,C,2.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,
424.0,Christian Koloko,25.0,MEM,C,11.0,2.0,195.0,2.6,6.5,0.4,0.0,0.2,0.0,2.6,6.3,0.412,0.4,0.2,0.7,0.25,3.5,4.6,8.1,1.8,1.8,2.4,1.3,3.7,5.4,
424.0,Christian Koloko,25.0,ATL,C,13.0,2.0,135.0,4.3,9.1,0.471,0.3,1.6,0.167,4.0,7.5,0.536,0.485,1.9,1.9,1.0,2.4,5.1,7.5,1.9,1.1,2.4,1.6,6.1,10.7,
425.0,Malachi Smith,26.0,BRK,SG,14.0,3.0,323.0,5.0,10.0,0.5,2.0,4.5,0.45,3.0,5.6,0.54,0.6,0.9,0.9,1.0,1.2,3.9,5.1,4.8,1.3,0.4,1.3,1.1,12.9,
426.0,Brooks Barnhizer,23.0,OKC,SG,39.0,0.0,322.0,2.8,7.0,0.397,0.7,2.2,0.3,2.1,4.8,0.442,0.444,0.8,1.1,0.7,2.0,6.5,8.5,2.3,1.0,0.4,1.1,3.0,7.0,
427.0,E.J. Liddell,25.0,BRK,PF,25.0,4.0,322.0,5.5,11.3,0.485,1.7,5.3,0.319,3.8,6.0,0.63,0.559,1.9,2.5,0.773,1.5,5.8,7.3,2.6,0.6,1.1,1.6,4.4,14.5,
428.0,Lachlan Olbrich,22.0,CHI,C,36.0,1.0,314.0,3.7,8.0,0.457,0.2,2.2,0.105,3.4,5.8,0.588,0.471,1.5,4.4,0.342,4.4,6.8,11.1,3.7,1.1,0.9,1.7,5.4,9.1,
429.0,Chaney Johnson,23.0,BRK,SF,16.0,1.0,311.0,5.2,9.3,0.563,1.0,3.1,0.333,4.2,6.1,0.679,0.619,2.8,3.5,0.8,3.2,4.4,7.6,3.9,1.6,1.0,2.2,5.6,14.2,
430.0,Kevon Looney,29.0,NOP,C,21.0,8.0,308.0,2.9,7.0,0.417,0.2,1.5,0.154,2.7,5.5,0.489,0.433,0.8,1.2,0.7,5.6,8.2,13.8,4.0,1.1,1.2,1.1,4.0,6.9,
431.0,Tyler Burton,25.0,MEM,SF,12.0,0.0,307.0,4.9,13.1,0.375,2.6,7.7,0.333,2.3,5.4,0.435,0.473,2.7,3.2,0.852,0.9,4.9,5.9,1.4,1.3,0.5,1.3,3.6,15.1,
432.0,Yang Hansen,20.0,POR,C,42.0,1.0,298.0,3.7,12.1,0.31,0.6,5.1,0.119,3.1,7.0,0.448,0.335,3.4,4.1,0.824,2.4,5.4,7.9,2.7,0.4,1.2,3.9,5.2,11.5,
433.0,Pat Connaughton,33.0,CHO,SG,42.0,0.0,297.0,4.6,10.3,0.447,2.5,6.3,0.404,2.1,4.0,0.515,0.571,1.6,2.4,0.65,1.8,5.6,7.4,2.2,1.3,0.1,1.3,1.1,13.3,
434.0,LJ Cryer,24.0,GSW,PG,18.0,1.0,292.0,5.8,14.4,0.402,4.6,11.6,0.394,1.2,2.8,0.435,0.56,2.1,2.3,0.895,0.5,3.0,3.5,2.2,0.4,0.0,1.7,3.5,18.2,
435.0,Lindy Waters III,28.0,SAS,SG,40.0,0.0,285.0,4.2,11.1,0.375,3.4,10.0,0.342,0.8,1.1,0.667,0.528,0.3,0.4,0.667,0.4,3.3,3.7,2.4,0.8,0.1,0.9,3.0,12.0,
436.0,Zach Edey,23.0,MEM,C,11.0,11.0,284.0,7.9,12.4,0.633,0.1,0.6,0.2,7.7,11.8,0.656,0.638,3.2,4.1,0.781,5.5,10.0,15.5,1.5,0.9,2.7,3.3,4.7,19.0,
437.0,Joan Beringer,19.0,MIN,PF,39.0,2.0,283.0,7.1,10.9,0.651,0.0,0.0,,7.1,10.9,0.651,0.651,2.5,3.6,0.714,5.0,5.1,10.0,1.3,0.9,2.4,1.4,5.6,16.8,
438.0,Jalen Slawson,26.0,IND,SF,12.0,5.0,283.0,4.2,9.5,0.44,1.9,5.0,0.385,2.3,4.6,0.5,0.54,1.5,1.9,0.8,0.9,6.1,7.0,4.1,1.9,1.7,2.2,3.1,11.8,
439.0,Ron Harper Jr.,25.0,BOS,SF,28.0,2.0,281.0,4.6,11.5,0.4,2.9,8.7,0.338,1.7,2.8,0.591,0.528,0.1,0.3,0.5,1.8,3.5,5.3,2.3,0.9,1.2,0.6,2.6,12.3,
440.0,Jordan McLaughlin,29.0,SAS,PG,43.0,0.0,280.0,4.1,10.0,0.41,2.2,5.1,0.425,1.9,4.9,0.395,0.519,0.8,0.9,0.857,0.8,3.2,4.0,4.8,2.6,0.3,1.9,1.4,11.2,
441.0,Malaki Branham,22.0,WAS,SG,28.0,0.0,275.0,5.6,11.9,0.473,1.8,4.8,0.378,3.8,7.1,0.537,0.549,3.7,4.5,0.824,1.6,4.2,5.8,3.0,1.3,0.4,2.0,2.7,16.8,
442.0,Max Strus,29.0,CLE,SF,11.0,4.0,270.0,5.7,12.9,0.443,4.3,10.1,0.421,1.5,2.8,0.524,0.608,0.8,1.1,0.75,1.2,6.8,8.0,2.9,0.4,0.0,1.1,4.4,16.5,
443.0,Malevy Leons,26.0,GSW,SF,24.0,2.0,260.0,4.0,9.4,0.426,0.6,2.2,0.25,3.5,7.2,0.481,0.456,1.8,2.4,0.765,4.0,3.0,7.1,2.9,1.9,1.2,1.8,3.9,10.4,
444.0,Blake Hinson,26.0,UTA,SF,13.0,2.0,260.0,7.6,14.3,0.534,4.8,9.8,0.493,2.8,4.4,0.625,0.704,1.7,2.2,0.75,1.1,2.6,3.7,1.9,0.6,0.3,0.7,2.9,21.7,
445.0,Duop Reath,29.0,POR,C,32.0,0.0,258.0,4.6,10.3,0.446,3.2,7.7,0.418,1.4,2.7,0.526,0.601,0.7,0.8,0.833,1.4,3.9,5.3,1.4,0.7,1.1,1.0,3.9,13.1,
446.0,KJ Simpson,23.0,2TM,PG,20.0,2.0,257.0,4.8,13.9,0.343,1.7,5.6,0.3,3.1,8.3,0.373,0.404,1.5,2.5,0.611,1.3,3.9,5.2,6.0,2.2,0.0,3.5,2.5,12.7,
446.0,KJ Simpson,23.0,CHO,PG,14.0,2.0,223.0,5.0,14.4,0.348,1.9,6.3,0.308,3.1,8.1,0.38,0.416,1.6,2.6,0.625,0.8,3.9,4.7,5.7,2.4,0.0,3.9,2.3,13.6,
446.0,KJ Simpson,23.0,DEN,PG,6.0,0.0,34.0,3.2,10.6,0.3,0.0,1.1,0.0,3.2,9.5,0.333,0.3,1.1,2.1,0.5,4.2,4.2,8.5,8.5,1.1,0.0,1.1,4.2,7.4,
447.0,Chaz Lanier,24.0,DET,SG,33.0,0.0,256.0,3.8,12.4,0.307,2.7,9.4,0.284,1.1,3.0,0.381,0.415,0.7,0.8,0.833,1.1,2.1,3.2,2.4,1.0,0.0,0.3,1.7,11.0,
448.0,Keshad Johnson,24.0,MIA,SF,31.0,0.0,254.0,6.4,13.6,0.469,1.8,6.0,0.31,4.5,7.7,0.593,0.536,3.0,4.1,0.724,3.1,5.1,8.2,0.7,1.8,1.1,1.8,3.4,17.6,
449.0,Jonathan Mogbo,24.0,TOR,PF,39.0,0.0,244.0,3.7,6.3,0.581,0.0,0.1,0.0,3.7,6.2,0.595,0.581,1.3,2.1,0.643,2.8,7.1,9.9,3.4,1.5,1.2,2.1,3.8,8.7,
450.0,Adama-Alpha Bal,22.0,MEM,SG,8.0,1.0,241.0,4.2,10.2,0.412,2.7,6.6,0.409,1.5,3.6,0.417,0.544,1.3,1.5,0.9,0.9,2.8,3.7,2.8,1.3,0.1,0.9,4.0,12.4,
451.0,Cormac Ryan,27.0,MIL,SG,10.0,1.0,232.0,7.0,12.7,0.549,3.7,7.3,0.511,3.3,5.4,0.6,0.695,3.3,3.6,0.913,0.8,2.0,2.8,2.3,1.6,0.5,2.3,4.0,20.9,
452.0,DeJon Jarreau,28.0,MEM,SG,11.0,0.0,231.0,5.1,12.9,0.398,0.6,4.7,0.133,4.5,8.3,0.547,0.422,2.8,3.6,0.783,1.9,6.1,7.9,5.6,1.6,1.2,4.1,4.4,13.7,
453.0,Drew Timme,25.0,LAL,PF,26.0,1.0,228.0,5.8,10.3,0.569,1.6,3.8,0.417,4.3,6.5,0.659,0.646,0.8,1.4,0.556,1.6,3.6,5.2,3.3,0.8,0.0,1.9,3.0,14.1,
454.0,Chris Paul,40.0,LAC,PG,16.0,0.0,228.0,2.8,8.8,0.321,1.6,4.7,0.333,1.3,4.1,0.308,0.411,0.2,0.3,0.5,0.9,3.5,4.4,8.4,1.7,0.0,2.5,3.6,7.4,
455.0,Nate Williams,26.0,GSW,SG,13.0,2.0,227.0,6.3,12.8,0.494,1.9,4.3,0.444,4.4,8.6,0.519,0.568,1.7,2.1,0.846,2.9,1.6,4.4,2.1,0.8,0.0,2.4,4.0,16.3,
456.0,John Poulakidas,22.0,DAL,SG,12.0,0.0,217.0,5.0,12.1,0.411,3.8,10.1,0.377,1.2,2.0,0.583,0.568,0.7,0.7,1.0,0.7,4.0,4.6,1.2,1.0,0.5,0.5,4.1,14.4,
457.0,A.J. Lawson,25.0,TOR,SG,23.0,0.0,215.0,5.0,12.1,0.417,2.8,6.9,0.415,2.2,5.2,0.419,0.535,2.3,3.0,0.778,1.5,5.7,7.2,1.2,2.0,0.7,1.0,4.4,15.2,
458.0,PJ Hall,23.0,2TM,C,19.0,2.0,214.0,5.0,9.9,0.508,0.5,0.8,0.6,4.5,9.1,0.5,0.534,3.9,4.9,0.793,5.6,7.1,12.6,1.7,0.5,1.7,2.7,3.7,14.5,
458.0,PJ Hall,23.0,MEM,C,7.0,0.0,27.0,6.7,12.0,0.556,1.3,4.0,0.333,5.3,8.0,0.667,0.611,2.7,4.0,0.667,4.0,8.0,12.0,2.7,0.0,2.7,1.3,4.0,17.3,
458.0,PJ Hall,23.0,CHO,C,12.0,2.0,187.0,4.8,9.6,0.5,0.4,0.4,1.0,4.4,9.2,0.479,0.52,4.0,5.0,0.808,5.8,6.9,12.7,1.5,0.6,1.5,2.9,3.7,14.1,
459.0,Scotty Pippen Jr.,25.0,MEM,PG,10.0,6.0,212.0,7.3,16.3,0.448,1.7,5.4,0.313,5.6,10.9,0.516,0.5,3.1,3.9,0.783,1.4,2.4,3.7,8.0,3.2,0.7,4.6,5.3,19.4,
460.0,DaRon Holmes,23.0,DEN,PF,24.0,6.0,205.0,5.4,10.5,0.517,3.5,7.7,0.455,1.9,2.8,0.688,0.683,1.9,2.3,0.846,1.4,4.6,6.0,2.8,0.2,0.7,1.9,3.3,16.3,
461.0,DeAndre Jordan,37.0,NOP,C,12.0,7.0,199.0,3.8,5.8,0.656,0.0,0.0,,3.8,5.8,0.656,0.656,2.0,3.1,0.647,4.7,9.0,13.7,2.0,0.7,1.8,1.6,2.9,9.6,
462.0,Garrison Mathews,29.0,IND,SG,15.0,1.0,196.0,3.9,9.6,0.404,3.1,8.4,0.37,0.7,1.1,0.667,0.567,3.5,4.2,0.826,0.4,2.8,3.1,1.8,1.1,0.6,0.6,3.5,14.3,
